PARENT1,MSTATUS,SEX,EDUCATION,JOB,CAR_USE,CAR_TYPE,RED_CAR,REVOKED,URBANICITY,TARGET_FLAG,KIDSDRIV,AGE,HOMEKIDS,YOJ,TRAVTIME,TIF,CLM_FREQ,MVR_PTS,CAR_AGE,INCOME,HOME_VAL,BLUEBOOK,OLDCLAIM
Yes,z_No,z_F,Masters,Manager,Commercial,Pickup,no,No,Highly Urban/ Urban,1,1,59.0,1,12.0,26,13,0,0,16.0,119382.0,0.0,24130.0,0.0
No,Yes,z_F,z_High School,Clerical,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,45.0,2,13.0,32,6,0,0,1.0,36947.0,165094.0,6200.0,0.0
Yes,z_No,M,<High School,z_Blue Collar,Commercial,Minivan,yes,No,z_Highly Rural/ Rural,0,0,34.0,2,13.0,38,4,0,6,5.0,27581.0,0.0,12250.0,0.0
Yes,z_No,M,Bachelors,Professional,Private,Minivan,no,No,z_Highly Rural/ Rural,0,0,33.0,1,11.0,81,17,0,1,5.0,86187.0,241285.0,13420.0,0.0
No,z_No,M,z_High School,z_Blue Collar,Commercial,Minivan,no,No,Highly Urban/ Urban,0,0,52.0,0,12.0,61,3,0,1,12.0,42255.0,0.0,22280.0,0.0
No,z_No,z_F,Bachelors,Home Maker,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,37.0,0,11.0,40,17,0,3,9.0,116043.0,0.0,16800.0,0.0
No,z_No,M,Bachelors,Professional,Private,Minivan,yes,No,z_Highly Rural/ Rural,0,0,38.0,0,8.0,57,1,3,0,4.0,92917.0,0.0,15120.0,722.0
Yes,z_No,z_F,<High School,Clerical,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,36.0,3,7.0,32,6,2,0,7.0,29741.0,0.0,8070.0,2797.0
No,Yes,M,z_High School,Student,Commercial,Pickup,no,No,z_Highly Rural/ Rural,0,0,51.0,0,12.0,5,10,0,0,1.0,3673.0,120377.0,11180.0,0.0
Yes,z_No,M,Masters,Manager,Commercial,Van,yes,Yes,Highly Urban/ Urban,1,1,39.0,2,15.0,6,6,3,0,12.0,61370.0,0.0,21770.0,35577.0
No,z_No,z_F,<High School,z_Blue Collar,Private,z_SUV,no,Yes,z_Highly Rural/ Rural,0,0,51.0,0,13.0,46,6,0,2,6.0,32159.0,195096.0,2600.0,0.0
Yes,z_No,z_F,<High School,z_Blue Collar,Private,z_SUV,no,No,Highly Urban/ Urban,0,2,40.0,3,14.0,5,6,0,0,1.0,20126.0,138444.0,8260.0,0.0
No,z_No,z_F,<High School,Clerical,Private,z_SUV,no,No,Highly Urban/ Urban,1,0,54.0,0,11.0,83,3,0,0,9.0,44782.0,148676.0,30260.0,0.0
Yes,z_No,z_F,Bachelors,z_Blue Collar,Commercial,z_SUV,no,No,Highly Urban/ Urban,0,0,34.0,4,14.0,56,10,0,0,13.0,59828.0,0.0,10880.0,0.0
No,Yes,z_F,Masters,Manager,Private,Sports Car,no,No,Highly Urban/ Urban,0,1,41.0,2,14.0,51,10,1,0,12.0,74022.0,247884.0,13000.0,4418.0
No,Yes,M,Bachelors,z_Blue Collar,Commercial,Minivan,yes,No,Highly Urban/ Urban,0,0,36.0,0,11.0,9,4,4,1,15.0,80256.0,235169.0,14860.0,2592.0
No,Yes,M,z_High School,Student,Commercial,Panel Truck,yes,No,Highly Urban/ Urban,0,0,55.0,0,14.0,28,4,1,1,1.0,6094.0,0.0,22770.0,2631.0
No,Yes,z_F,Masters,Home Maker,Private,Minivan,no,No,Highly Urban/ Urban,0,1,45.0,2,0.0,27,1,1,1,11.0,0.0,69743.0,14300.0,9062.0
No,Yes,M,<High School,Clerical,Commercial,Pickup,no,Yes,Highly Urban/ Urban,1,2,45.0,2,12.0,44,4,0,3,8.0,30085.0,128194.0,7200.0,0.0
No,z_No,z_F,Masters,Lawyer,Private,Pickup,no,No,Highly Urban/ Urban,0,0,50.0,0,11.0,17,4,2,7,11.0,80241.0,0.0,14520.0,7628.0
No,Yes,z_F,Bachelors,z_Blue Collar,Commercial,Van,no,No,Highly Urban/ Urban,0,0,55.0,0,12.0,43,14,0,0,13.0,55673.0,245678.0,27400.0,0.0
No,z_No,M,z_High School,Clerical,Private,Minivan,yes,No,Highly Urban/ Urban,1,0,44.0,0,8.0,68,7,1,8,1.0,32317.0,0.0,22450.0,3738.0
No,z_No,M,Masters,Lawyer,Private,Minivan,yes,No,Highly Urban/ Urban,0,0,50.0,0,9.0,13,6,3,0,8.0,58762.0,0.0,13320.0,5253.0
No,Yes,M,PhD,Doctor,Private,Sports Car,yes,Yes,Highly Urban/ Urban,0,0,60.0,0,15.0,34,4,3,0,14.0,76899.0,270631.0,7900.0,45574.0
No,z_No,M,z_High School,z_Blue Collar,Commercial,Pickup,no,No,z_Highly Rural/ Rural,0,0,40.0,0,12.0,19,1,0,0,4.0,48640.0,0.0,10360.0,0.0
No,Yes,z_F,z_High School,z_Blue Collar,Commercial,Sports Car,no,No,Highly Urban/ Urban,0,0,57.0,0,6.0,42,7,3,0,8.0,78592.0,248326.0,15760.0,9462.0
No,Yes,z_F,Masters,Lawyer,Private,Sports Car,no,No,Highly Urban/ Urban,1,0,64.0,0,13.0,41,1,0,8,9.0,61521.0,248878.0,7650.0,0.0
Yes,z_No,M,Masters,Lawyer,Private,Minivan,no,No,Highly Urban/ Urban,1,0,34.0,1,9.0,75,4,2,2,20.0,105554.0,229868.0,5300.0,7504.0
No,Yes,z_F,Masters,Lawyer,Private,z_SUV,no,No,z_Highly Rural/ Rural,0,0,52.0,0,6.0,43,11,0,0,17.0,147666.0,405910.0,6700.0,0.0
No,z_No,M,Masters,Lawyer,Private,Minivan,yes,Yes,Highly Urban/ Urban,0,0,54.0,0,11.0,5,6,0,2,18.0,105762.0,0.0,17480.0,0.0
No,Yes,z_F,Bachelors,Professional,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,42.0,2,11.0,28,3,1,5,1.0,79185.0,243880.0,13020.0,6689.0
No,z_No,z_F,z_High School,Student,Commercial,z_SUV,no,No,Highly Urban/ Urban,0,0,35.0,0,11.0,27,6,2,3,1.0,13760.0,0.0,7700.0,10177.0
No,Yes,z_F,PhD,Lawyer,Private,Minivan,no,No,Highly Urban/ Urban,1,0,54.0,0,13.0,63,4,2,1,14.0,88668.0,316419.0,20090.0,10520.0
No,Yes,z_F,Masters,Home Maker,Private,Sports Car,no,Yes,Highly Urban/ Urban,1,0,50.0,0,13.0,63,13,2,2,11.0,2657.0,109134.0,10480.0,20452.0
No,Yes,z_F,Bachelors,z_Blue Collar,Commercial,z_SUV,no,Yes,Highly Urban/ Urban,0,0,29.0,1,11.0,40,1,3,9,9.0,51122.0,201650.0,10470.0,19030.0
No,Yes,z_F,Bachelors,Home Maker,Private,Sports Car,no,Yes,Highly Urban/ Urban,0,0,44.0,0,0.0,28,4,2,2,8.0,0.0,104490.0,14190.0,35430.0
No,Yes,z_F,Bachelors,z_Blue Collar,Commercial,z_SUV,no,No,Highly Urban/ Urban,0,1,38.0,2,14.0,28,3,2,0,10.0,83937.0,234151.0,13800.0,10851.0
Yes,z_No,z_F,Bachelors,Professional,Private,z_SUV,no,Yes,Highly Urban/ Urban,0,1,37.0,2,14.0,49,1,0,1,10.0,96188.0,0.0,13340.0,0.0
No,Yes,z_F,Bachelors,Home Maker,Private,z_SUV,no,No,z_Highly Rural/ Rural,0,1,55.0,1,14.0,32,1,1,3,8.0,17820.0,115540.0,13340.0,6913.0
No,Yes,z_F,Bachelors,Clerical,Private,Sports Car,no,Yes,z_Highly Rural/ Rural,0,2,51.0,2,14.0,84,17,0,0,10.0,62894.0,228994.0,5990.0,0.0
Yes,z_No,z_F,Bachelors,z_Blue Collar,Commercial,Minivan,no,No,Highly Urban/ Urban,1,1,42.0,2,12.0,45,1,1,3,12.0,68090.0,169854.0,11750.0,9261.0
Yes,z_No,z_F,z_High School,Clerical,Commercial,Pickup,yes,No,z_Highly Rural/ Rural,1,0,45.0,2,4.0,34,1,1,5,1.0,25032.0,0.0,6100.0,5771.0
No,Yes,z_F,Bachelors,Manager,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,48.0,0,12.0,30,13,0,0,9.0,22633.0,135679.0,16730.0,0.0
No,Yes,M,<High School,Student,Private,Minivan,no,No,z_Highly Rural/ Rural,0,0,50.0,0,0.0,32,6,0,0,1.0,0.0,109511.0,4980.0,0.0
No,z_No,z_F,PhD,Lawyer,Private,Minivan,no,No,Highly Urban/ Urban,0,0,35.0,0,9.0,45,1,4,2,10.0,72389.0,213173.0,13440.0,8185.0
Yes,z_No,z_F,z_High School,z_Blue Collar,Commercial,Sports Car,no,No,Highly Urban/ Urban,1,0,29.0,1,8.0,25,1,1,4,1.0,73842.0,0.0,22340.0,4769.0
Yes,z_No,M,<High School,Student,Private,Pickup,no,Yes,Highly Urban/ Urban,1,1,45.0,2,0.0,33,1,1,3,1.0,0.0,0.0,6000.0,41818.0
Yes,z_No,z_F,Masters,Lawyer,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,45.0,3,17.0,44,6,0,0,1.0,71969.0,212081.0,13060.0,0.0
No,z_No,M,<High School,z_Blue Collar,Commercial,Pickup,yes,No,z_Highly Rural/ Rural,0,0,52.0,0,13.0,28,4,0,0,1.0,37295.0,163285.0,6700.0,0.0
No,z_No,M,z_High School,z_Blue Collar,Commercial,Minivan,yes,No,Highly Urban/ Urban,0,0,40.0,0,7.0,16,1,2,6,5.0,50224.0,0.0,13780.0,1937.0
No,Yes,z_F,Masters,Lawyer,Private,Sports Car,no,No,Highly Urban/ Urban,1,0,41.0,1,13.0,50,6,0,1,18.0,109957.0,260749.0,29470.0,0.0
No,Yes,M,PhD,Doctor,Private,Pickup,no,No,Highly Urban/ Urban,0,0,44.0,2,14.0,11,10,1,0,0.0,44141.0,141312.0,5900.0,7401.0
No,Yes,M,<High School,Student,Private,Minivan,yes,No,z_Highly Rural/ Rural,0,0,50.0,0,11.0,39,10,0,0,5.0,8345.0,0.0,15330.0,0.0
No,Yes,M,<High School,Clerical,Private,Minivan,no,No,Highly Urban/ Urban,1,0,38.0,0,14.0,33,1,1,4,5.0,10486.0,66515.0,6350.0,5702.0
No,Yes,z_F,z_High School,z_Blue Collar,Commercial,z_SUV,no,No,Highly Urban/ Urban,0,0,36.0,0,12.0,68,10,0,0,10.0,33284.0,141018.0,14640.0,0.0
No,Yes,z_F,Bachelors,z_Blue Collar,Commercial,Sports Car,no,Yes,Highly Urban/ Urban,1,0,62.0,0,12.0,26,4,3,0,15.0,33713.0,171810.0,23470.0,41913.0
No,z_No,z_F,PhD,Doctor,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,47.0,0,7.0,22,3,0,4,1.0,144957.0,420966.0,24120.0,0.0
No,Yes,M,z_High School,Professional,Private,Pickup,yes,No,Highly Urban/ Urban,0,0,46.0,0,8.0,5,1,2,7,6.0,79317.0,241733.0,6100.0,4263.0
No,Yes,M,<High School,Student,Private,Pickup,yes,No,Highly Urban/ Urban,0,0,33.0,3,0.0,27,6,1,3,1.0,0.0,0.0,10160.0,8118.0
No,Yes,M,Masters,Lawyer,Private,z_SUV,no,No,Highly Urban/ Urban,1,0,45.0,3,14.0,55,1,0,2,14.0,94325.0,301739.0,6960.0,0.0
No,Yes,M,PhD,Manager,Commercial,Panel Truck,no,No,Highly Urban/ Urban,0,0,55.0,0,14.0,28,3,0,2,11.0,72337.0,210378.0,22980.0,0.0
No,z_No,z_F,Masters,Manager,Private,Minivan,no,No,Highly Urban/ Urban,0,0,41.0,0,13.0,45,7,0,0,15.0,157237.0,0.0,17410.0,0.0
No,Yes,z_F,Bachelors,Home Maker,Commercial,Pickup,no,No,Highly Urban/ Urban,0,0,40.0,1,13.0,32,1,1,3,1.0,5322.0,57657.0,9960.0,5489.0
No,Yes,z_F,z_High School,z_Blue Collar,Private,z_SUV,no,Yes,z_Highly Rural/ Rural,0,0,57.0,0,15.0,56,6,0,1,11.0,51737.0,167419.0,17440.0,0.0
Yes,z_No,z_F,z_High School,Clerical,Private,Minivan,no,Yes,Highly Urban/ Urban,1,0,32.0,2,9.0,31,1,4,2,1.0,60050.0,212562.0,11480.0,17493.0
No,z_No,z_F,Bachelors,z_Blue Collar,Commercial,Minivan,no,No,Highly Urban/ Urban,0,0,37.0,0,7.0,21,10,2,0,11.0,97266.0,252596.0,14930.0,4048.0
No,Yes,z_F,<High School,z_Blue Collar,Commercial,Sports Car,no,No,Highly Urban/ Urban,0,0,39.0,2,14.0,23,6,0,3,1.0,50875.0,131770.0,14100.0,0.0
No,Yes,z_F,z_High School,Clerical,Private,z_SUV,no,No,z_Highly Rural/ Rural,0,1,41.0,2,10.0,20,10,0,0,1.0,32057.0,166326.0,9800.0,0.0
No,Yes,M,z_High School,z_Blue Collar,Commercial,Van,yes,No,Highly Urban/ Urban,1,0,35.0,0,7.0,5,4,2,7,1.0,62036.0,154297.0,16370.0,3913.0
No,Yes,z_F,z_High School,z_Blue Collar,Commercial,Sports Car,no,No,Highly Urban/ Urban,1,0,64.0,0,15.0,54,7,1,6,6.0,40528.0,208306.0,11950.0,5137.0
No,z_No,z_F,PhD,Doctor,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,59.0,0,15.0,32,17,0,0,18.0,158703.0,0.0,20540.0,0.0
Yes,z_No,z_F,z_High School,Clerical,Private,Sports Car,no,No,Highly Urban/ Urban,1,0,40.0,1,12.0,37,1,2,5,1.0,39600.0,193495.0,5460.0,4188.0
No,Yes,z_F,z_High School,z_Blue Collar,Commercial,z_SUV,no,No,Highly Urban/ Urban,0,0,43.0,0,8.0,38,10,0,0,1.0,67109.0,219801.0,8530.0,0.0
No,Yes,z_F,Bachelors,Professional,Private,Minivan,no,No,Highly Urban/ Urban,0,0,48.0,0,13.0,37,13,0,0,12.0,75723.0,257475.0,7210.0,0.0
No,Yes,M,PhD,Manager,Private,Van,no,No,Highly Urban/ Urban,0,0,59.0,0,11.0,35,1,0,2,13.0,186632.0,483645.0,21730.0,0.0
No,z_No,z_F,Masters,Lawyer,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,43.0,0,8.0,17,4,1,4,15.0,97103.0,278248.0,17960.0,3575.0
Yes,z_No,z_F,<High School,Home Maker,Private,z_SUV,no,No,Highly Urban/ Urban,1,0,43.0,1,0.0,41,4,0,1,1.0,0.0,86118.0,14240.0,0.0
No,Yes,z_F,Bachelors,Home Maker,Private,Sports Car,no,No,Highly Urban/ Urban,1,0,55.0,0,0.0,11,6,2,5,14.0,0.0,68500.0,8560.0,3769.0
No,Yes,M,z_High School,Student,Commercial,Pickup,no,No,Highly Urban/ Urban,1,0,54.0,0,12.0,14,10,2,2,9.0,10617.0,0.0,7960.0,1079.0
No,Yes,z_F,z_High School,Clerical,Private,z_SUV,no,No,Highly Urban/ Urban,0,2,35.0,3,8.0,48,10,2,9,1.0,33799.0,148536.0,13420.0,8174.0
No,Yes,z_F,Bachelors,Student,Commercial,Sports Car,no,No,Highly Urban/ Urban,1,0,26.0,1,0.0,10,1,3,5,6.0,0.0,0.0,4100.0,11279.0
No,Yes,M,z_High School,z_Blue Collar,Commercial,Pickup,yes,Yes,Highly Urban/ Urban,1,0,43.0,2,11.0,45,13,0,0,10.0,46224.0,173103.0,11510.0,0.0
No,z_No,z_F,Masters,Lawyer,Private,Sports Car,no,Yes,Highly Urban/ Urban,0,0,43.0,0,8.0,5,16,0,2,18.0,91877.0,298385.0,26290.0,0.0
No,Yes,z_F,Masters,Lawyer,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,54.0,0,13.0,51,10,3,0,15.0,193895.0,445020.0,9060.0,3400.0
No,z_No,M,z_High School,Student,Commercial,Panel Truck,yes,No,z_Highly Rural/ Rural,0,0,45.0,0,0.0,36,10,0,2,8.0,0.0,0.0,26500.0,0.0
No,z_No,M,z_High School,Professional,Commercial,Pickup,yes,No,z_Highly Rural/ Rural,0,0,47.0,0,7.0,22,6,0,3,8.0,28654.0,144131.0,9070.0,0.0
No,z_No,z_F,Bachelors,Professional,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,45.0,0,12.0,38,1,0,2,9.0,107327.0,316035.0,18540.0,0.0
No,Yes,z_F,z_High School,Manager,Private,Sports Car,no,No,Highly Urban/ Urban,0,0,55.0,0,8.0,52,11,2,0,1.0,45918.0,226111.0,11590.0,3614.0
No,z_No,M,Bachelors,Manager,Private,Minivan,yes,No,Highly Urban/ Urban,0,0,53.0,0,12.0,28,13,0,0,7.0,106830.0,0.0,17480.0,0.0
No,z_No,z_F,Bachelors,z_Blue Collar,Commercial,z_SUV,no,No,Highly Urban/ Urban,0,0,49.0,0,13.0,45,4,1,4,10.0,33322.0,154892.0,21320.0,36556.0
No,Yes,z_F,Masters,Home Maker,Private,Sports Car,no,No,Highly Urban/ Urban,0,0,47.0,0,10.0,62,4,0,1,15.0,15249.0,145735.0,8400.0,0.0
No,Yes,z_F,PhD,Manager,Private,z_SUV,no,No,Highly Urban/ Urban,0,1,41.0,3,16.0,30,6,1,2,1.0,38034.0,190148.0,11300.0,5299.0
No,Yes,M,Masters,Professional,Commercial,Pickup,no,No,Highly Urban/ Urban,0,0,49.0,0,14.0,70,6,3,0,15.0,95156.0,278953.0,9720.0,5645.0
No,Yes,M,<High School,z_Blue Collar,Commercial,Minivan,yes,No,Highly Urban/ Urban,0,0,50.0,0,15.0,30,1,0,0,8.0,36504.0,137025.0,14210.0,0.0
No,z_No,M,<High School,z_Blue Collar,Commercial,Panel Truck,yes,Yes,Highly Urban/ Urban,1,0,58.0,0,11.0,36,4,0,5,1.0,51870.0,0.0,24520.0,0.0
No,z_No,M,Masters,Lawyer,Private,Minivan,yes,No,Highly Urban/ Urban,0,0,56.0,0,13.0,52,1,0,0,14.0,125795.0,0.0,7100.0,0.0
No,z_No,z_F,Masters,Lawyer,Private,Minivan,no,No,Highly Urban/ Urban,1,0,41.0,0,14.0,13,6,0,1,11.0,99959.0,268154.0,18850.0,0.0
No,z_No,M,z_High School,z_Blue Collar,Commercial,Minivan,no,No,Highly Urban/ Urban,1,0,37.0,0,7.0,32,4,0,0,7.0,61790.0,0.0,15150.0,0.0
No,z_No,z_F,<High School,z_Blue Collar,Commercial,Pickup,no,No,z_Highly Rural/ Rural,0,0,57.0,0,10.0,40,12,0,0,1.0,33707.0,0.0,27520.0,0.0
Yes,z_No,z_F,<High School,Student,Private,z_SUV,no,No,Highly Urban/ Urban,1,1,37.0,2,0.0,18,3,0,3,1.0,0.0,0.0,1500.0,0.0
No,Yes,M,<High School,Clerical,Commercial,Pickup,no,Yes,Highly Urban/ Urban,1,0,49.0,0,13.0,31,1,3,6,1.0,28592.0,183206.0,9260.0,39892.0
No,Yes,z_F,z_High School,z_Blue Collar,Commercial,z_SUV,no,Yes,Highly Urban/ Urban,1,0,42.0,2,13.0,20,18,1,1,1.0,64766.0,263986.0,11840.0,44414.0
No,Yes,M,Bachelors,z_Blue Collar,Commercial,Minivan,yes,No,z_Highly Rural/ Rural,0,0,38.0,0,8.0,36,6,0,0,9.0,81447.0,275745.0,15820.0,0.0
Yes,z_No,M,z_High School,Clerical,Commercial,Panel Truck,yes,No,Highly Urban/ Urban,1,0,25.0,1,12.0,38,3,2,6,9.0,40095.0,0.0,22720.0,1992.0
No,Yes,M,Bachelors,Professional,Private,Minivan,no,No,Highly Urban/ Urban,0,0,44.0,0,5.0,21,10,0,0,15.0,87072.0,234367.0,14820.0,0.0
No,z_No,z_F,z_High School,z_Blue Collar,Commercial,z_SUV,yes,No,Highly Urban/ Urban,0,0,20.0,0,7.0,19,4,1,5,9.0,19933.0,105715.0,15400.0,4148.0
No,Yes,z_F,z_High School,z_Blue Collar,Private,Sports Car,no,No,Highly Urban/ Urban,1,1,40.0,2,7.0,30,6,0,2,1.0,52423.0,150723.0,7420.0,0.0
No,Yes,z_F,<High School,Student,Private,Sports Car,no,No,Highly Urban/ Urban,0,0,35.0,0,0.0,17,10,0,0,1.0,0.0,0.0,5000.0,0.0
No,z_No,M,Bachelors,z_Blue Collar,Commercial,Van,yes,No,Highly Urban/ Urban,0,0,37.0,0,11.0,47,11,0,0,7.0,80997.0,0.0,16290.0,0.0
No,Yes,M,z_High School,z_Blue Collar,Commercial,Minivan,no,No,Highly Urban/ Urban,0,0,39.0,3,12.0,42,3,0,1,1.0,54714.0,152044.0,5400.0,0.0
No,Yes,M,z_High School,z_Blue Collar,Commercial,Pickup,yes,No,Highly Urban/ Urban,1,0,49.0,0,8.0,63,1,1,7,6.0,37356.0,133175.0,6400.0,7993.0
No,Yes,M,<High School,Clerical,Commercial,Pickup,yes,No,Highly Urban/ Urban,1,0,42.0,0,13.0,45,4,3,7,1.0,28341.0,124838.0,8530.0,3710.0
No,Yes,z_F,z_High School,Clerical,Private,z_SUV,no,No,z_Highly Rural/ Rural,0,0,56.0,0,13.0,20,4,0,0,10.0,27968.0,156795.0,8260.0,0.0
No,Yes,M,Bachelors,Professional,Private,Minivan,no,No,Highly Urban/ Urban,1,0,48.0,0,6.0,57,1,1,3,6.0,52275.0,169104.0,14060.0,3868.0
No,z_No,z_F,Bachelors,Manager,Private,Sports Car,yes,No,Highly Urban/ Urban,1,0,21.0,0,5.0,67,6,0,0,1.0,40022.0,0.0,9360.0,0.0
No,Yes,M,<High School,z_Blue Collar,Private,Minivan,no,No,Highly Urban/ Urban,0,0,33.0,3,12.0,47,10,0,1,5.0,46453.0,166667.0,6150.0,0.0
Yes,z_No,M,<High School,Clerical,Private,Pickup,yes,No,z_Highly Rural/ Rural,0,0,33.0,3,7.0,19,6,0,0,5.0,22899.0,126382.0,7090.0,0.0
No,Yes,M,Masters,Lawyer,Private,Minivan,no,No,Highly Urban/ Urban,0,0,51.0,0,11.0,37,7,0,1,10.0,124550.0,330451.0,38290.0,0.0
No,Yes,M,Bachelors,Professional,Private,Minivan,no,No,Highly Urban/ Urban,0,0,45.0,0,12.0,5,12,0,0,7.0,100822.0,290668.0,8310.0,0.0
No,z_No,z_F,Masters,Professional,Private,Sports Car,no,No,Highly Urban/ Urban,1,0,40.0,0,5.0,46,10,0,0,19.0,57063.0,0.0,16250.0,0.0
No,z_No,M,Bachelors,Manager,Commercial,Pickup,yes,No,Highly Urban/ Urban,0,0,39.0,0,12.0,26,10,0,0,14.0,87562.0,0.0,10260.0,0.0
No,Yes,z_F,<High School,Student,Private,z_SUV,no,No,z_Highly Rural/ Rural,0,0,19.0,2,0.0,25,5,2,1,1.0,0.0,106041.0,9100.0,5289.0
No,Yes,M,Bachelors,z_Blue Collar,Commercial,Minivan,yes,No,z_Highly Rural/ Rural,0,0,49.0,0,7.0,25,9,0,1,7.0,40452.0,184692.0,21600.0,0.0
No,Yes,z_F,<High School,Clerical,Private,z_SUV,no,No,z_Highly Rural/ Rural,0,0,33.0,3,12.0,37,4,0,0,6.0,14369.0,142305.0,6240.0,0.0
No,Yes,M,z_High School,Clerical,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,45.0,2,15.0,5,6,0,2,6.0,70982.0,220008.0,13660.0,0.0
No,Yes,M,Bachelors,z_Blue Collar,Commercial,Minivan,no,No,z_Highly Rural/ Rural,0,0,39.0,0,10.0,39,6,0,5,8.0,76150.0,219917.0,14010.0,0.0
No,z_No,M,z_High School,z_Blue Collar,Commercial,Pickup,no,Yes,z_Highly Rural/ Rural,1,0,32.0,0,12.0,21,4,0,1,9.0,52469.0,0.0,4700.0,0.0
No,Yes,M,Masters,Manager,Private,Minivan,yes,No,Highly Urban/ Urban,0,2,45.0,2,13.0,28,6,0,1,9.0,103087.0,237957.0,18230.0,0.0
No,Yes,z_F,<High School,Student,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,51.0,0,0.0,10,7,0,0,6.0,0.0,0.0,16180.0,0.0
No,z_No,z_F,<High School,Clerical,Private,z_SUV,no,No,z_Highly Rural/ Rural,0,0,36.0,0,11.0,59,10,1,4,5.0,48710.0,0.0,9970.0,18331.0
No,Yes,z_F,<High School,Clerical,Private,Sports Car,no,No,Highly Urban/ Urban,1,1,72.0,2,18.0,32,6,1,8,1.0,27625.0,162415.0,18960.0,8571.0
No,z_No,M,<High School,z_Blue Collar,Private,Van,yes,Yes,Highly Urban/ Urban,0,0,51.0,0,12.0,20,10,3,2,6.0,27940.0,0.0,21010.0,4652.0
No,Yes,z_F,Bachelors,Clerical,Private,Minivan,no,No,Highly Urban/ Urban,0,1,39.0,1,13.0,21,4,0,0,9.0,54298.0,217992.0,14480.0,0.0
No,Yes,z_F,<High School,Clerical,Commercial,Pickup,no,Yes,Highly Urban/ Urban,1,2,36.0,3,13.0,37,7,3,2,8.0,28326.0,145411.0,26280.0,39535.0
Yes,z_No,M,z_High School,Clerical,Commercial,Pickup,no,No,Highly Urban/ Urban,0,0,32.0,2,13.0,46,10,0,0,1.0,17545.0,0.0,8240.0,0.0
No,Yes,z_F,z_High School,Home Maker,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,47.0,0,8.0,27,7,0,0,1.0,28172.0,175173.0,13970.0,0.0
No,Yes,z_F,z_High School,z_Blue Collar,Commercial,Pickup,no,No,Highly Urban/ Urban,0,1,36.0,1,13.0,40,11,0,1,1.0,60097.0,173562.0,28040.0,0.0
Yes,z_No,z_F,<High School,z_Blue Collar,Commercial,z_SUV,no,No,Highly Urban/ Urban,0,0,43.0,3,11.0,53,11,0,4,1.0,19219.0,0.0,10470.0,0.0
No,z_No,z_F,Bachelors,Clerical,Private,z_SUV,no,No,z_Highly Rural/ Rural,0,0,41.0,0,6.0,29,4,0,1,7.0,43889.0,0.0,18010.0,0.0
No,Yes,M,z_High School,z_Blue Collar,Commercial,Minivan,no,No,z_Highly Rural/ Rural,0,0,55.0,0,18.0,49,1,0,0,1.0,49627.0,255967.0,11550.0,0.0
No,Yes,z_F,Bachelors,Manager,Private,z_SUV,no,Yes,Highly Urban/ Urban,1,0,63.0,0,15.0,19,1,1,2,11.0,26921.0,140455.0,14360.0,30288.0
No,Yes,z_F,<High School,Clerical,Private,z_SUV,no,No,Highly Urban/ Urban,1,0,45.0,3,12.0,47,1,2,4,8.0,13891.0,64530.0,7390.0,1546.0
No,Yes,z_F,Bachelors,Professional,Private,Pickup,no,No,Highly Urban/ Urban,0,0,60.0,0,15.0,35,1,0,0,8.0,163014.0,421250.0,23800.0,0.0
No,Yes,z_F,z_High School,Student,Commercial,Minivan,no,No,Highly Urban/ Urban,0,0,43.0,3,0.0,30,1,3,1,1.0,0.0,0.0,19790.0,8251.0
No,Yes,z_F,z_High School,z_Blue Collar,Commercial,Sports Car,no,Yes,Highly Urban/ Urban,1,0,33.0,2,9.0,25,7,1,6,1.0,31675.0,159621.0,9130.0,32882.0
Yes,z_No,z_F,z_High School,Home Maker,Private,z_SUV,no,No,z_Highly Rural/ Rural,0,3,37.0,3,9.0,35,1,1,1,7.0,6857.0,86075.0,12540.0,3452.0
No,Yes,M,Bachelors,Professional,Commercial,Van,yes,No,Highly Urban/ Urban,0,0,48.0,0,12.0,33,1,0,0,10.0,93658.0,274828.0,18050.0,0.0
No,Yes,M,z_High School,Student,Private,z_SUV,no,No,z_Highly Rural/ Rural,0,0,45.0,1,0.0,24,6,0,0,7.0,0.0,99798.0,14750.0,0.0
No,Yes,z_F,<High School,z_Blue Collar,Private,z_SUV,no,No,Highly Urban/ Urban,1,0,56.0,2,17.0,52,14,0,1,7.0,29524.0,198107.0,14250.0,0.0
No,Yes,z_F,PhD,Manager,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,40.0,0,11.0,34,10,0,2,13.0,180525.0,473389.0,11490.0,0.0
No,Yes,M,<High School,z_Blue Collar,Private,Minivan,yes,No,z_Highly Rural/ Rural,0,0,46.0,0,13.0,45,1,0,0,1.0,27669.0,163356.0,8870.0,0.0
